y_velocity,angular_velocity,x_velocity,y_position,angle,x_position,right_leg_contact,left_leg_contact,action
0.55391735,0.4593781,0.49419066,0.004022398,0.3210224,0.6135919,1.0,0.0,0
0.55368745,0.4585034,0.49671507,0.0040206155,0.32097423,0.6136114,1.0,0.0,1
0.5539022,0.45931843,0.4943629,0.0040223524,0.32102132,0.61359227,1.0,0.0,0
0.55368257,0.45848843,0.49675822,0.0040204995,0.32097137,0.6136125,1.0,0.0,1
0.55386615,0.45916152,0.49481657,0.0040216576,0.32100013,0.61360073,1.0,0.0,0
0.5536935,0.45855036,0.4965785,0.004020013,0.32095748,0.613618,1.0,0.0,1
0.5538977,0.45930657,0.4943969,0.0040216576,0.32100314,0.61359966,1.0,0.0,0
0.5537095,0.45858485,0.49648014,0.004020268,0.32096452,0.6136154,1.0,0.0,1
0.55394834,0.45948514,0.49388215,0.0040227454,0.32103103,0.6135884,1.0,0.0,0
0.5536823,0.45849326,0.496744,0.0040209163,0.32098168,0.6136083,1.0,0.0,1
0.55390954,0.4593411,0.49429768,0.004022769,0.32103145,0.6135882,1.0,0.0,0
0.5536685,0.4584404,0.49689654,0.0040207077,0.3209759,0.6136107,1.0,0.0,1
0.5538339,0.45906648,0.49508977,0.0040213102,0.32099357,0.6136034,1.0,0.0,0
0.553701,0.4585535,0.49657068,0.0040197815,0.32095128,0.61362064,1.0,0.0,1
0.5539749,0.45960054,0.49354842,0.0040227226,0.32103133,0.6135882,1.0,0.0,0
0.553697,0.45853287,0.49663037,0.0040211244,0.3209866,0.6136062,1.0,0.0,1
0.5538699,0.4591937,0.494723,0.0040223524,0.3210191,0.613593,1.0,0.0,0
0.5536733,0.45845708,0.49684846,0.0040203375,0.32096556,0.6136147,1.0,0.0,1
0.5539056,0.45933634,0.49431103,0.004022144,0.32101473,0.6135948,1.0,0.0,0
0.5536955,0.45853183,0.49663314,0.0040205223,0.3209699,0.6136129,1.0,0.0,1
0.5538816,0.45925334,0.4945502,0.004021912,0.32100937,0.61359686,1.0,0.0,0
0.5536975,0.45853233,0.49663198,0.0040203375,0.3209646,0.61361504,1.0,0.0,1
0.5539585,0.4595211,0.49377832,0.004022977,0.3210354,0.6135863,1.0,0.0,0
0.5536791,0.4584829,0.4967738,0.004021055,0.32098478,0.6136067,1.0,0.0,1
0.5539275,0.4594202,0.49406892,0.004023232,0.32104376,0.61358285,1.0,0.0,0
0.55366105,0.45840076,0.49701145,0.0040210085,0.3209836,0.6136072,1.0,0.0,1
0.5538431,0.45908886,0.49502572,0.0040217964,0.32100388,0.61359894,1.0,0.0,0
0.553685,0.458505,0.4967101,0.00401999,0.32095593,0.61361825,1.0,0.0,1
0.55394876,0.45949483,0.49385384,0.004022491,0.32102364,0.6135908,1.0,0.0,0
0.5536966,0.45853904,0.49661228,0.004020893,0.32097962,0.6136086,1.0,0.0,1
0.55390525,0.45930678,0.49439755,0.004022676,0.32102534,0.6135901,1.0,0.0,0
0.55366987,0.45846325,0.49682993,0.0040206383,0.32097247,0.61361146,1.0,0.0,1
0.5539474,0.4594592,0.49395812,0.004023093,0.321036,0.6135858,1.0,0.0,0
0.5536669,0.45845795,0.49684492,0.0040209857,0.32098255,0.6136074,1.0,0.0,1
0.5538432,0.45909455,0.4950091,0.004021773,0.32100347,0.61359894,1.0,0.0,0
0.55368733,0.45850974,0.49669647,0.00401999,0.32095605,0.613618,1.0,0.0,1
0.55390805,0.45932898,0.49433303,0.0040218425,0.3210044,0.6135985,1.0,0.0,0
0.5537061,0.45858756,0.49647167,0.004020407,0.32096604,0.6136141,1.0,0.0,1
0.5539456,0.4594906,0.4938657,0.004022838,0.3210332,0.6135868,1.0,0.0,0
0.55368406,0.4584847,0.4967693,0.0040210085,0.32098287,0.6136071,1.0,0.0,1
0.553834,0.459056,0.49512053,0.0040216576,0.32099932,0.6136003,1.0,0.0,0
0.5536891,0.45851946,0.49666837,0.0040199207,0.320953,0.613619,1.0,0.0,1
0.5539798,0.4595989,0.4935541,0.004022931,0.32103288,0.6135866,1.0,0.0,0
0.55368966,0.45852506,0.49665207,0.0040211943,0.32098725,0.613605,1.0,0.0,1
0.5538328,0.45905527,0.49512243,0.004021819,0.32100356,0.61359847,1.0,0.0,0
0.5536837,0.4584957,0.496737,0.00401999,0.3209545,0.61361825,1.0,0.0,1
0.553946,0.4594671,0.49393457,0.0040224446,0.321019,0.61359215,1.0,0.0,0
0.5536965,0.45855576,0.49656326,0.004020847,0.32097694,0.6136092,1.0,0.0,1
0.55391455,0.45933726,0.49430978,0.004022769,0.32102624,0.61358917,1.0,0.0,0
0.55367047,0.45846993,0.49681038,0.0040207314,0.32097414,0.61361027,1.0,0.0,1
0.55392146,0.45937037,0.49421397,0.004022769,0.32102728,0.6135887,1.0,0.0,0
0.5536738,0.4584757,0.49679396,0.0040208003,0.32097587,0.61360955,1.0,0.0,1
0.55389494,0.4592823,0.4944675,0.004022398,0.32101873,0.61359227,1.0,0.0,0
0.55368114,0.458492,0.49674743,0.0040205223,0.32096922,0.6136123,1.0,0.0,1
0.5539605,0.45951694,0.49379098,0.0040231855,0.32103947,0.6135838,1.0,0.0,0
0.5536697,0.45845968,0.49684024,0.0040211244,0.3209862,0.6136053,1.0,0.0,1
0.55385196,0.45911482,0.4949511,0.0040220506,0.3210095,0.61359584,1.0,0.0,0
0.5536773,0.45848402,0.49677026,0.004020106,0.32095906,0.6136162,1.0,0.0,1
0.5538941,0.45927596,0.49448594,0.0040217033,0.3210012,0.6135991,1.0,0.0,0
0.55370563,0.45858693,0.49647343,0.0040202443,0.3209628,0.6136148,1.0,0.0,1
0.5539022,0.45932585,0.4943412,0.0040219813,0.32101074,0.61359537,1.0,0.0,0
0.5537013,0.45855173,0.4965759,0.0040204534,0.3209682,0.61361265,1.0,0.0,1
0.5538968,0.45929912,0.49441862,0.004022097,0.321013,0.61359453,1.0,0.0,0
0.5536939,0.45852956,0.49663952,0.0040204534,0.32096788,0.6136128,1.0,0.0,1
0.55394465,0.45947367,0.49391517,0.0040228614,0.32103312,0.6135864,1.0,0.0,0
0.55367935,0.45847976,0.49678305,0.004020963,0.32098216,0.613607,1.0,0.0,1
0.5539041,0.45933592,0.49431202,0.0040227454,0.3210313,0.6135872,1.0,0.0,0
0.5536727,0.45844123,0.4968948,0.0040207542,0.32097584,0.6136097,1.0,0.0,1
0.55385494,0.45914704,0.4948573,0.004021727,0.3210029,0.61359864,1.0,0.0,0
0.55369574,0.4585319,0.49663314,0.004020106,0.32095808,0.61361665,1.0,0.0,1
0.55397344,0.45957205,0.49363166,0.0040230234,0.3210348,0.6135856,1.0,0.0,0
0.5536837,0.45850524,0.49670917,0.0040211943,0.3209868,0.6136049,1.0,0.0,1
0.5539137,0.4593353,0.49431545,0.0040231394,0.32103586,0.6135851,1.0,0.0,0
0.5536563,0.4584157,0.49696696,0.0040208697,0.32097745,0.6136088,1.0,0.0,1
0.5539043,0.4593162,0.49436986,0.0040226295,0.3210243,0.61358976,1.0,0.0,0
0.5536757,0.45847327,0.49680156,0.004020685,0.3209726,0.6136107,1.0,0.0,1
0.5539303,0.4594206,0.49406824,0.0040228846,0.32103163,0.6135868,1.0,0.0,0
0.55367666,0.4584695,0.4968126,0.004020963,0.32097948,0.6136079,1.0,0.0,1
0.5538905,0.4592513,0.49455765,0.004022491,0.32101873,0.61359197,1.0,0.0,0
0.5536746,0.45848125,0.49677795,0.0040204995,0.32096797,0.6136125,1.0,0.0,1
0.5538708,0.45917532,0.49477693,0.004021727,0.32099837,0.6136,1.0,0.0,0
0.55369693,0.45856747,0.496529,0.004020129,0.32095766,0.6136166,1.0,0.0,1
0.553942,0.45944676,0.49399355,0.0040225373,0.32101974,0.6135915,1.0,0.0,0
0.553692,0.45854473,0.49659485,0.0040208697,0.32097638,0.613609,1.0,0.0,1
0.5538848,0.4592588,0.49453473,0.004022306,0.32101652,0.6135927,1.0,0.0,0
0.553686,0.45849636,0.49673554,0.0040204995,0.32096756,0.6136125,1.0,0.0,1
0.5539615,0.45951566,0.49379486,0.0040231855,0.32103768,0.61358404,1.0,0.0,0
0.55367124,0.4584699,0.49681067,0.0040211477,0.32098562,0.613605,1.0,0.0,1
0.5539084,0.45935333,0.4942617,0.0040230006,0.32103682,0.61358434,1.0,0.0,0
0.55366665,0.4584178,0.49696243,0.004020893,0.3209786,0.6136079,1.0,0.0,1
0.5538903,0.45926473,0.49451828,0.004022422,0.3210194,0.6135914,1.0,0.0,0
0.5536788,0.45848277,0.49677414,0.0040204995,0.32096887,0.61361176,1.0,0.0,1
0.55385995,0.45914593,0.4948613,0.0040215417,0.32099578,0.61360085,1.0,0.0,0
0.55370116,0.45857194,0.49651662,0.004020013,0.32095563,0.6136172,1.0,0.0,1
0.55394363,0.4594514,0.4939801,0.0040224446,0.32101822,0.6135919,1.0,0.0,0
0.5536946,0.45855528,0.49656433,0.0040208236,0.3209761,0.613609,1.0,0.0,1
0.55388415,0.4592474,0.494568,0.0040222364,0.32101488,0.61359316,1.0,0.0,0
0.5536851,0.4585018,0.4967195,0.0040204297,0.32096654,0.6136128,1.0,0.0,1
0.553881,0.45924595,0.4945717,0.0040217964,0.32100517,0.61359715,1.0,0.0,0
0.55370224,0.45855528,0.49656558,0.004020291,0.32096305,0.61361426,1.0,0.0,1
0.5538689,0.45919743,0.4947119,0.004021495,0.320996,0.61360073,1.0,0.0,0
0.55371046,0.45858896,0.4964683,0.004020129,0.32095784,0.6136162,1.0,0.0,1
0.5539366,0.4594553,0.4939675,0.004022422,0.3210209,0.61359066,1.0,0.0,0
0.553699,0.458542,0.49660403,0.0040208697,0.32097727,0.6136083,1.0,0.0,1
0.5538666,0.45916864,0.4947959,0.004022028,0.32100683,0.61359626,1.0,0.0,0
0.5536865,0.4585189,0.4966696,0.004020268,0.32096052,0.61361504,1.0,0.0,1
0.55387235,0.45920298,0.49469617,0.0040215184,0.32099414,0.6136013,1.0,0.0,0
0.55371183,0.4586018,0.49643102,0.004020152,0.32095748,0.6136162,1.0,0.0,1
0.55389446,0.45925936,0.49453476,0.00402175,0.32099763,0.61359996,1.0,0.0,0
0.5537051,0.45860225,0.49642846,0.004020268,0.320961,0.61361486,1.0,0.0,1
0.55390203,0.45932925,0.49433124,0.004022005,0.32100934,0.61359525,1.0,0.0,0
0.553705,0.458562,0.49654636,0.0040205456,0.32096803,0.61361206,1.0,0.0,1
0.5539336,0.45942482,0.49405646,0.004022792,0.32102752,0.6135879,1.0,0.0,0
0.5536815,0.45849496,0.49673888,0.004020939,0.32097837,0.61360776,1.0,0.0,1
0.5539057,0.45934418,0.49428806,0.0040227226,0.32102844,0.6135875,1.0,0.0,0
0.5536786,0.4584614,0.49683675,0.0040208236,0.32097536,0.6136091,1.0,0.0,1
0.55391777,0.45937636,0.49419576,0.0040228153,0.3210292,0.6135872,1.0,0.0,0
0.55367726,0.4584685,0.49681574,0.004020893,0.32097694,0.6136084,1.0,0.0,1
0.5538637,0.45917615,0.49477342,0.004022005,0.3210074,0.61359596,1.0,0.0,0
0.55369115,0.45851862,0.49667114,0.004020291,0.32096103,0.6136148,1.0,0.0,1
0.55391216,0.45933944,0.49430302,0.0040222127,0.3210106,0.61359465,1.0,0.0,0
0.5536971,0.4585588,0.4965544,0.0040206155,0.3209689,0.6136116,1.0,0.0,1
0.55392635,0.4593791,0.49418914,0.004022769,0.32102305,0.6135897,1.0,0.0,0
0.5536788,0.4585037,0.49671283,0.004020847,0.32097492,0.6136092,1.0,0.0,1
0.5539088,0.45932168,0.49435452,0.0040227,0.3210224,0.61359,1.0,0.0,0
0.5536764,0.4584872,0.49676076,0.0040207542,0.3209723,0.6136102,1.0,0.0,1
0.5538794,0.45921725,0.49465558,0.0040221205,0.32100755,0.61359584,1.0,0.0,0
0.55369014,0.45853242,0.49663058,0.004020407,0.32096282,0.61361396,1.0,0.0,1
0.55389255,0.45929638,0.49442592,0.0040219813,0.32100734,0.61359596,1.0,0.0,0
0.55370575,0.4585619,0.49654683,0.0040205456,0.32096598,0.6136128,1.0,0.0,1
0.55386657,0.45917594,0.49477443,0.0040217033,0.32099637,0.6136003,1.0,0.0,0
0.55370474,0.45857984,0.4964941,0.0040202443,0.32095715,0.6136162,1.0,0.0,1
0.5539463,0.45947078,0.49392393,0.0040227,0.32102203,0.61359,1.0,0.0,0
0.5536934,0.45854178,0.4966037,0.004021055,0.32097834,0.6136076,1.0,0.0,1
0.553862,0.4591493,0.49485168,0.004022144,0.3210057,0.61359644,1.0,0.0,0
0.5536859,0.4585191,0.49666893,0.0040203603,0.3209594,0.61361516,1.0,0.0,1
0.553937,0.4594409,0.49400985,0.004022676,0.32102078,0.6135903,1.0,0.0,0
0.5536938,0.45853856,0.4966132,0.0040210322,0.3209767,0.6136081,1.0,0.0,1
0.55387074,0.45919186,0.4947285,0.0040222593,0.321009,0.6135949,1.0,0.0,0
0.55368763,0.45851594,0.4966784,0.0040204995,0.32096234,0.6136138,1.0,0.0,1
0.5538725,0.4591807,0.49476147,0.00402175,0.32099336,0.61360115,1.0,0.0,0
0.55370516,0.45859906,0.49643776,0.004020268,0.32095638,0.61361617,1.0,0.0,1
0.5539342,0.45941034,0.49409902,0.0040225373,0.32101417,0.61359274,1.0,0.0,0
0.5536955,0.4585647,0.49653688,0.0040209163,0.32097316,0.61360943,1.0,0.0,1
0.55387425,0.45921353,0.4946656,0.00402219,0.32100797,0.61359525,1.0,0.0,0
0.55369335,0.4585296,0.4966394,0.0040205456,0.32096288,0.6136135,1.0,0.0,1
0.55394965,0.45946527,0.49394068,0.0040230234,0.32102713,0.6135874,1.0,0.0,0
0.5536809,0.45851243,0.49668762,0.004021171,0.32098,0.6136065,1.0,0.0,1
0.5539067,0.45931414,0.49437618,0.004022977,0.3210266,0.6135877,1.0,0.0,0
0.5536699,0.45846212,0.49683315,0.004020939,0.3209736,0.6136092,1.0,0.0,1
0.5538541,0.45914656,0.49485847,0.004021889,0.3210006,0.61359805,1.0,0.0,0
0.55370027,0.45854706,0.49658936,0.0040203603,0.32095757,0.6136156,1.0,0.0,1
0.55389214,0.4592816,0.49446917,0.004021912,0.32100034,0.6135981,1.0,0.0,0
0.5537117,0.45859632,0.49644694,0.0040205456,0.32096303,0.61361337,1.0,0.0,1
0.55389047,0.4592808,0.49447128,0.0040220744,0.3210057,0.6135961,1.0,0.0,0
0.55370504,0.45856634,0.49653372,0.0040206155,0.32096487,0.61361265,1.0,0.0,1
0.5538702,0.45918313,0.494754,0.004021819,0.32099614,0.61359984,1.0,0.0,0
0.5537044,0.4585848,0.49647954,0.0040203603,0.3209575,0.61361545,1.0,0.0,1
0.5539248,0.45941302,0.49408957,0.004022491,0.32101566,0.6135919,1.0,0.0,0
0.55370367,0.45855805,0.4965578,0.0040210085,0.32097384,0.613609,1.0,0.0,1
0.5539004,0.45930845,0.49439186,0.0040227226,0.32101974,0.61359036,1.0,0.0,0
0.5536845,0.4584983,0.49672958,0.004020893,0.32097098,0.6136101,1.0,0.0,1
0.55386263,0.4591484,0.4948545,0.0040219813,0.3209982,0.61359894,1.0,0.0,0
0.55369633,0.45856127,0.4965471,0.004020384,0.32095683,0.61361575,1.0,0.0,1
0.55397874,0.45958546,0.49359328,0.004023371,0.3210351,0.61358404,1.0,0.0,0
0.5536834,0.45851114,0.4966917,0.0040215417,0.32098782,0.6136031,1.0,0.0,1
0.5538338,0.4590432,0.49515796,0.004022144,0.32100272,0.61359704,1.0,0.0,0
0.5536804,0.4584991,0.49672654,0.0040202443,0.32095408,0.61361665,1.0,0.0,1
0.55393547,0.45945084,0.49398056,0.004022514,0.3210166,0.6135914,1.0,0.0,0
0.55370516,0.458566,0.4965346,0.004021055,0.32097578,0.613608,1.0,0.0,1
0.5538718,0.45921555,0.4946593,0.004022306,0.32101083,0.6135936,1.0,0.0,0
0.55369264,0.45851517,0.49668154,0.0040206155,0.32096404,0.6136126,1.0,0.0,1
0.55387336,0.4592234,0.49463663,0.004021889,0.321,0.613598,1.0,0.0,0
0.5537099,0.4585779,0.49650064,0.0040205223,0.32096055,0.6136141,1.0,0.0,1
0.5539731,0.45957214,0.49363136,0.0040234174,0.32103726,0.6135829,1.0,0.0,0
0.5536812,0.4584945,0.4967402,0.0040215417,0.32098806,0.6136028,1.0,0.0,1
0.55385315,0.45914465,0.4948639,0.004022491,0.32101485,0.6135918,1.0,0.0,0
0.5536797,0.45846805,0.49681744,0.0040205917,0.32096258,0.61361307,1.0,0.0,1
0.553899,0.45931607,0.49436927,0.004022282,0.3210094,0.61359406,1.0,0.0,0
0.553704,0.458559,0.49655512,0.0040208003,0.32096773,0.613611,1.0,0.0,1
0.5538724,0.4592099,0.49467608,0.0040220506,0.32100213,0.613597,1.0,0.0,0
0.553703,0.45856187,0.49654645,0.004020569,0.3209608,0.6136138,1.0,0.0,1
0.55393004,0.45941135,0.49409524,0.004022769,0.32101873,0.6135903,1.0,0.0,0
0.55369365,0.45854098,0.49660608,0.0040211244,0.32097495,0.613608,1.0,0.0,1
0.5539484,0.45948714,0.49387628,0.004023602,0.32104176,0.6135808,1.0,0.0,0
0.5536685,0.45844024,0.49689704,0.0040215184,0.3209862,0.61360335,1.0,0.0,1
0.5538734,0.4591885,0.49473882,0.0040228153,0.32101813,0.61359036,1.0,0.0,0
0.5536709,0.45846593,0.49682212,0.004020777,0.32096562,0.6136116,1.0,0.0,1
0.5539214,0.45936844,0.49421957,0.004022838,0.32101855,0.6135902,1.0,0.0,0
0.55368716,0.45852736,0.49664497,0.004021079,0.3209732,0.6136084,1.0,0.0,1
0.5539022,0.4593186,0.49436235,0.0040228153,0.3210203,0.6135894,1.0,0.0,0
0.55368567,0.45850024,0.49672416,0.0040210085,0.32097173,0.613609,1.0,0.0,1
0.55384517,0.45910805,0.49496982,0.004021819,0.32099423,0.61359984,1.0,0.0,0
0.5537053,0.4585702,0.49652228,0.0040203603,0.3209539,0.6136162,1.0,0.0,1
0.5539344,0.4594376,0.49401903,0.004022653,0.32101488,0.6135915,1.0,0.0,0
0.5537046,0.45857212,0.49651667,0.0040211943,0.32097474,0.6136079,1.0,0.0,1
0.5538922,0.45927352,0.49449283,0.0040227454,0.32101655,0.6135909,1.0,0.0,0
0.55368507,0.4585049,0.49671042,0.004020939,0.32096857,0.6136102,1.0,0.0,1
0.55387247,0.4592187,0.49465021,0.00402219,0.32100403,0.6135958,1.0,0.0,0
0.55370337,0.45855522,0.496566,0.0040207077,0.32096192,0.6136129,1.0,0.0,1
0.55388814,0.45927867,0.4944771,0.00402219,0.32100433,0.61359566,1.0,0.0,0
0.55370903,0.45857462,0.49651006,0.0040208003,0.32096446,0.6136119,1.0,0.0,1
0.55391854,0.45939144,0.49415174,0.0040228153,0.32102007,0.6135894,1.0,0.0,0
0.55369604,0.45852712,0.49664715,0.0040211943,0.32097465,0.61360776,1.0,0.0,1
0.55391854,0.45938873,0.49415967,0.0040231855,0.32102993,0.61358535,1.0,0.0,0
0.5536805,0.45847136,0.49680784,0.0040213102,0.32097802,0.6136064,1.0,0.0,1
0.5538391,0.45909554,0.4950055,0.004022005,0.3209991,0.61359775,1.0,0.0,0
0.55369973,0.45853904,0.4966128,0.0040204534,0.3209551,0.6136156,1.0,0.0,1
0.55391973,0.4593824,0.49417838,0.004022491,0.32100967,0.61359346,1.0,0.0,0
0.5537072,0.45858178,0.49648878,0.004021079,0.32097065,0.6136093,1.0,0.0,1
0.5538916,0.45927474,0.49448916,0.0040226295,0.32101262,0.61359227,1.0,0.0,0
0.553692,0.45852742,0.49664557,0.004020963,0.32096726,0.61361057,1.0,0.0,1
0.5539197,0.45937392,0.4942032,0.0040230006,0.32102084,0.61358887,1.0,0.0,0
0.55368763,0.45851696,0.4966754,0.0040212404,0.32097423,0.61360776,1.0,0.0,1
0.5538695,0.45919266,0.4947259,0.0040224446,0.32100663,0.61359453,1.0,0.0,0
0.5536933,0.45853174,0.49663314,0.0040208003,0.3209618,0.61361265,1.0,0.0,1
0.55394477,0.4594555,0.49396852,0.004023232,0.3210249,0.61358714,1.0,0.0,0
0.5536861,0.4585234,0.49665627,0.0040214257,0.32097906,0.6136056,1.0,0.0,1
0.5539174,0.4593487,0.4942767,0.004023394,0.32102966,0.6135851,1.0,0.0,0
0.5536677,0.45845926,0.4968412,0.0040213102,0.32097635,0.6136068,1.0,0.0,1
0.55384976,0.45911148,0.49496052,0.00402219,0.32099923,0.61359733,1.0,0.0,0
0.55369455,0.4585442,0.49659684,0.004020569,0.32095587,0.613615,1.0,0.0,1
0.55390346,0.4592975,0.49442443,0.004022306,0.3210005,0.613597,1.0,0.0,0
0.55370647,0.458603,0.49642655,0.004020847,0.32096392,0.6136119,1.0,0.0,1
0.5539395,0.45943272,0.4940343,0.0040231855,0.32102436,0.6135874,1.0,0.0,0
0.55368376,0.4585183,0.49667087,0.0040213796,0.32097793,0.6136062,1.0,0.0,1
0.55391425,0.4593586,0.4942472,0.0040233014,0.3210297,0.61358523,1.0,0.0,0
0.5536743,0.4584626,0.49683255,0.004021333,0.32097676,0.6136067,1.0,0.0,1
0.55391395,0.45933628,0.49431267,0.004023255,0.32102594,0.6135868,1.0,0.0,0
0.5536724,0.45847562,0.496794,0.0040212637,0.3209745,0.6136077,1.0,0.0,1
0.553906,0.45933005,0.49432957,0.00402307,0.32102296,0.6135881,1.0,0.0,0
0.55368215,0.45848995,0.4967536,0.004021217,0.3209732,0.6136082,1.0,0.0,1
0.5538934,0.45925874,0.49453637,0.004022792,0.32101327,0.61359197,1.0,0.0,0
0.55368364,0.4585182,0.49667114,0.004020963,0.32096684,0.6136108,1.0,0.0,1
0.5539162,0.45935076,0.49427053,0.004022931,0.32101774,0.6135903,1.0,0.0,0
0.5536873,0.45852622,0.49664828,0.0040211477,0.32097223,0.6136086,1.0,0.0,1
0.5538728,0.45919478,0.49472028,0.004022398,0.3210049,0.61359537,1.0,0.0,0
0.55369335,0.45854253,0.4966015,0.0040207542,0.3209613,0.613613,1.0,0.0,1
0.55390555,0.45933884,0.49430367,0.00402256,0.3210108,0.61359286,1.0,0.0,0
0.5537039,0.45856085,0.49654952,0.004021079,0.32096934,0.6136097,1.0,0.0,1
0.5539028,0.45933136,0.49432522,0.004022838,0.3210179,0.6135901,1.0,0.0,0
0.55369353,0.4585187,0.49667126,0.004021171,0.32097152,0.6136088,1.0,0.0,1
0.5538774,0.45923543,0.494602,0.004022514,0.3210089,0.6135937,1.0,0.0,0
0.5536976,0.45853475,0.49662495,0.004020939,0.3209644,0.6136117,1.0,0.0,1
0.55393153,0.45940408,0.49411693,0.0040231626,0.32102147,0.6135886,1.0,0.0,0
0.55368596,0.45852455,0.49665293,0.004021356,0.32097578,0.6136071,1.0,0.0,1
0.55386615,0.45917022,0.4947912,0.004022514,0.32100552,0.61359495,1.0,0.0,0
0.5536902,0.4585304,0.4966365,0.0040208003,0.32096055,0.6136132,1.0,0.0,1
0.55392957,0.45942575,0.494053,0.0040230006,0.32102016,0.613589,1.0,0.0,0
0.55369747,0.45853963,0.4966106,0.0040214257,0.3209762,0.6136068,1.0,0.0,1
0.5539516,0.45947692,0.49390677,0.0040239496,0.32104182,0.6135801,1.0,0.0,0
0.5536622,0.45843768,0.49690348,0.00402175,0.32098594,0.61360276,1.0,0.0,1
0.5538752,0.45921096,0.49467328,0.00402307,0.32102048,0.6135887,1.0,0.0,0
0.55367374,0.45846206,0.496834,0.004021079,0.32096753,0.6136101,1.0,0.0,1
0.55387354,0.4592,0.49470517,0.0040223524,0.32100075,0.61359644,1.0,0.0,0
0.5537008,0.45856765,0.4965291,0.0040208236,0.32096013,0.61361307,1.0,0.0,1
0.5539548,0.4595147,0.49379665,0.004023394,0.32103014,0.61358464,1.0,0.0,0
0.5536897,0.4585161,0.49667835,0.0040216576,0.32098344,0.61360353,1.0,0.0,1
0.55383146,0.45904914,0.49514022,0.0040222593,0.32099906,0.61359715,1.0,0.0,0
0.55369097,0.45852408,0.49665523,0.0040205456,0.3209533,0.61361563,1.0,0.0,1
0.5539155,0.45938137,0.4941807,0.004022514,0.32100776,0.6135937,1.0,0.0,0
0.5537139,0.4585932,0.49645647,0.0040211943,0.3209701,0.6136089,1.0,0.0,1
0.5539207,0.4593602,0.49424353,0.004023255,0.32102206,0.6135879,1.0,0.0,0
0.5536804,0.4585066,0.4967046,0.004021356,0.32097426,0.6136072,1.0,0.0,1
0.5539196,0.45938462,0.49417192,0.004023371,0.32102907,0.6135849,1.0,0.0,0
0.55367947,0.45847633,0.496793,0.004021495,0.32097775,0.61360574,1.0,0.0,1
0.553924,0.45941222,0.4940918,0.0040235794,0.3210358,0.61358213,1.0,0.0,0
0.55367523,0.45844898,0.49687257,0.004021611,0.32098126,0.6136042,1.0,0.0,1
0.5538385,0.45905137,0.49513477,0.0040223286,0.32099715,0.61359775,1.0,0.0,0
0.55368793,0.45853582,0.4966202,0.0040205917,0.3209528,0.61361563,1.0,0.0,1
0.55395085,0.45950842,0.49381438,0.004023116,0.3210221,0.6135876,1.0,0.0,0
0.5537033,0.45855913,0.4965545,0.004021634,0.32098043,0.61360455,1.0,0.0,1
0.5538736,0.45919392,0.49472302,0.0040229075,0.32101297,0.6135912,1.0,0.0,0
0.55368096,0.4584988,0.4967276,0.0040210322,0.3209643,0.61361086,1.0,0.0,1
0.5538768,0.45921454,0.49466312,0.0040223524,0.32099926,0.61359656,1.0,0.0,0
0.5537053,0.45858237,0.49648675,0.004020893,0.32096034,0.6136125,1.0,0.0,1
0.55395854,0.45953393,0.49374086,0.004023533,0.32103258,0.6135831,1.0,0.0,0
0.5536896,0.45851046,0.49669477,0.0040217964,0.32098523,0.6136022,1.0,0.0,1
0.5538312,0.4590376,0.495174,0.004022375,0.3209995,0.61359644,1.0,0.0,0
0.55368686,0.45851868,0.4966703,0.0040205917,0.32095313,0.6136153,1.0,0.0,1
0.55393517,0.45941544,0.49408412,0.0040228846,0.32101154,0.61359155,1.0,0.0,0
0.55370146,0.4585853,0.49647748,0.004021356,0.32097295,0.6136072,1.0,0.0,1
0.55390346,0.45933464,0.49431565,0.004023116,0.3210219,0.6135874,1.0,0.0,0
0.5536883,0.45849937,0.49672708,0.004021356,0.32097328,0.613607,1.0,0.0,1
0.55387235,0.45920053,0.49470332,0.0040226066,0.3210066,0.61359346,1.0,0.0,0
0.5536941,0.45853704,0.4966177,0.004020963,0.32096237,0.6136114,1.0,0.0,1
0.5539083,0.459344,0.49428904,0.0040228153,0.32101244,0.6135911,1.0,0.0,0
0.5537011,0.45855537,0.49656516,0.0040212865,0.32097033,0.6136081,1.0,0.0,1
0.55391484,0.45937818,0.49418998,0.004023232,0.3210244,0.6135862,1.0,0.0,0
0.55368924,0.4585012,0.49672195,0.004021495,0.32097596,0.6136058,1.0,0.0,1
0.55390763,0.45931098,0.49438566,0.004023324,0.32102215,0.61358714,1.0,0.0,0
0.55367583,0.45848978,0.49675313,0.004021356,0.32097238,0.6136072,1.0,0.0,1
0.5538973,0.45929828,0.4944211,0.0040230006,0.32101712,0.61358917,1.0,0.0,0
0.5536886,0.45851323,0.49668655,0.0040212404,0.32097012,0.6136081,1.0,0.0,1
0.55389166,0.4592482,0.49456698,0.004022792,0.32100898,0.6135924,1.0,0.0,0
0.5536886,0.45854068,0.49660605,0.004021055,0.32096517,0.6136101,1.0,0.0,1
0.55395865,0.4595183,0.4937866,0.0040236954,0.3210356,0.61358154,1.0,0.0,0
0.5536794,0.4584885,0.49675745,0.0040217964,0.3209857,0.6136016,1.0,0.0,1
0.55383915,0.45906398,0.4950979,0.004022514,0.32100305,0.61359465,1.0,0.0,0
0.5536832,0.45850867,0.49669904,0.004020661,0.32095551,0.61361384,1.0,0.0,1
0.5539779,0.45959,0.49357983,0.004023649,0.32103434,0.6135819,1.0,0.0,0
