angle,angular_vel,action
2.4751212121212136,1.1111111111111107,[3]
2.6020505050505056,1.1111111111111107,[3]
2.7289797979797994,1.1111111111111107,[3]
2.8559090909090914,1.1111111111111107,[3]
2.982838383838385,1.1111111111111107,[3]
3.109767676767677,1.1111111111111107,[3]
3.236696969696971,1.1111111111111107,[3]
3.363626262626263,1.1111111111111107,[3]
3.4905555555555567,1.1111111111111107,[3]
3.6174848484848487,1.1111111111111107,[3]
3.7444141414141425,1.1111111111111107,[3]
3.8713434343434345,1.1111111111111107,[3]
3.9982727272727283,1.1111111111111107,[3]
4.125202020202022,1.1111111111111107,[3]
4.252131313131314,1.1111111111111107,[3]
4.379060606060608,1.1111111111111107,[3]
4.5059898989899,1.1111111111111107,[3]
4.632919191919194,1.1111111111111107,[3]
4.759848484848486,1.1111111111111107,[3]
4.886777777777779,1.1111111111111107,[3]
5.0137070707070714,1.1111111111111107,[3]
5.140636363636365,1.1111111111111107,[3]
5.267565656565657,1.1111111111111107,[3]
5.394494949494951,1.1111111111111107,[3]
5.521424242424243,1.1111111111111107,[3]
5.648353535353537,1.1111111111111107,[3]
5.775282828282829,1.1111111111111107,[3]
5.902212121212123,1.1111111111111107,[3]
6.029141414141416,1.1111111111111107,[3]
6.156070707070708,1.1111111111111107,[3]
6.283,1.1111111111111107,[3]
-6.283,1.3131313131313131,[1]
-6.1560707070707075,1.3131313131313131,[1]
-6.029141414141415,1.3131313131313131,[1]
-5.902212121212122,1.3131313131313131,[1]
-5.775282828282829,1.3131313131313131,[1]
-5.648353535353536,1.3131313131313131,[1]
-5.521424242424243,1.3131313131313131,[1]
-5.39449494949495,1.3131313131313131,[1]
-5.267565656565656,1.3131313131313131,[1]
-5.140636363636364,1.3131313131313131,[1]
-5.013707070707071,1.3131313131313131,[1]
-4.886777777777778,1.3131313131313131,[1]
-4.759848484848485,1.3131313131313131,[1]
-4.632919191919192,1.3131313131313131,[1]
-4.505989898989899,1.3131313131313131,[1]
-4.379060606060606,1.3131313131313131,[1]
-4.252131313131313,1.3131313131313131,[1]
-4.12520202020202,1.3131313131313131,[1]
-3.9982727272727274,1.3131313131313131,[1]
-3.8713434343434345,1.3131313131313131,[1]
-3.7444141414141416,1.3131313131313131,[1]
-3.6174848484848483,1.3131313131313131,[1]
-3.4905555555555554,1.3131313131313131,[1]
-3.3636262626262625,1.3131313131313131,[1]
-3.2366969696969696,1.3131313131313131,[1]
-3.1097676767676767,1.3131313131313131,[1]
-2.982838383838384,1.3131313131313131,[1]
-2.855909090909091,1.3131313131313131,[2]
-2.7289797979797976,1.3131313131313131,[2]
-2.6020505050505047,1.3131313131313131,[2]
-2.475121212121212,1.3131313131313131,[2]
-2.348191919191919,1.3131313131313131,[2]
-2.221262626262626,1.3131313131313131,[2]
-2.094333333333333,1.3131313131313131,[2]
-1.9674040404040403,1.3131313131313131,[2]
-1.8404747474747474,1.3131313131313131,[2]
-1.7135454545454545,1.3131313131313131,[2]
-1.5866161616161616,1.3131313131313131,[2]
-1.4596868686868687,1.3131313131313131,[2]
-1.3327575757575758,1.3131313131313131,[2]
-1.205828282828283,1.3131313131313131,[2]
-1.0788989898989891,1.3131313131313131,[2]
-0.9519696969696962,1.3131313131313131,[2]
-0.8250404040404034,1.3131313131313131,[2]
-0.6981111111111105,1.3131313131313131,[2]
-0.5711818181818176,1.3131313131313131,[2]
-0.4442525252525247,1.3131313131313131,[2]
-0.3173232323232318,1.3131313131313131,[2]
-0.1903939393939389,1.3131313131313131,[2]
-0.063464646464646,1.3131313131313131,[3]
0.06346464646464689,1.3131313131313131,[3]
0.19039393939393978,1.3131313131313131,[3]
0.3173232323232327,1.3131313131313131,[3]
0.44425252525252557,1.3131313131313131,[3]
0.5711818181818185,1.3131313131313131,[3]
0.6981111111111113,1.3131313131313131,[3]
0.8250404040404051,1.3131313131313131,[3]
0.951969696969698,1.3131313131313131,[3]
1.078898989898991,1.3131313131313131,[3]
1.2058282828282838,1.3131313131313131,[3]
1.3327575757575767,1.3131313131313131,[3]
1.4596868686868696,1.3131313131313131,[3]
1.5866161616161625,1.3131313131313131,[3]
1.7135454545454554,1.3131313131313131,[3]
1.8404747474747483,1.3131313131313131,[3]
1.967404040404042,1.3131313131313131,[3]
2.094333333333334,1.3131313131313131,[3]
2.221262626262628,1.3131313131313131,[3]
2.34819191919192,1.3131313131313131,[3]
2.4751212121212136,1.3131313131313131,[3]
2.6020505050505056,1.3131313131313131,[3]
2.7289797979797994,1.3131313131313131,[3]
2.8559090909090914,1.3131313131313131,[3]
2.982838383838385,1.3131313131313131,[3]
3.109767676767677,1.3131313131313131,[3]
3.236696969696971,1.3131313131313131,[3]
3.363626262626263,1.3131313131313131,[3]
3.4905555555555567,1.3131313131313131,[3]
3.6174848484848487,1.3131313131313131,[3]
3.7444141414141425,1.3131313131313131,[3]
3.8713434343434345,1.3131313131313131,[3]
3.9982727272727283,1.3131313131313131,[3]
4.125202020202022,1.3131313131313131,[3]
4.252131313131314,1.3131313131313131,[3]
4.379060606060608,1.3131313131313131,[3]
4.5059898989899,1.3131313131313131,[3]
4.632919191919194,1.3131313131313131,[3]
4.759848484848486,1.3131313131313131,[3]
4.886777777777779,1.3131313131313131,[3]
5.0137070707070714,1.3131313131313131,[3]
5.140636363636365,1.3131313131313131,[3]
5.267565656565657,1.3131313131313131,[3]
5.394494949494951,1.3131313131313131,[3]
5.521424242424243,1.3131313131313131,[3]
5.648353535353537,1.3131313131313131,[3]
5.775282828282829,1.3131313131313131,[3]
5.902212121212123,1.3131313131313131,[3]
6.029141414141416,1.3131313131313131,[3]
6.156070707070708,1.3131313131313131,[3]
6.283,1.3131313131313131,[3]
-6.283,1.5151515151515156,[1]
-6.1560707070707075,1.5151515151515156,[1]
-6.029141414141415,1.5151515151515156,[1]
-5.902212121212122,1.5151515151515156,[1]
-5.775282828282829,1.5151515151515156,[1]
-5.648353535353536,1.5151515151515156,[1]
-5.521424242424243,1.5151515151515156,[1]
-5.39449494949495,1.5151515151515156,[1]
-5.267565656565656,1.5151515151515156,[1]
-5.140636363636364,1.5151515151515156,[1]
-5.013707070707071,1.5151515151515156,[1]
-4.886777777777778,1.5151515151515156,[1]
-4.759848484848485,1.5151515151515156,[1]
-4.632919191919192,1.5151515151515156,[1]
-4.505989898989899,1.5151515151515156,[1]
-4.379060606060606,1.5151515151515156,[1]
-4.252131313131313,1.5151515151515156,[1]
-4.12520202020202,1.5151515151515156,[1]
-3.9982727272727274,1.5151515151515156,[1]
-3.8713434343434345,1.5151515151515156,[1]
-3.7444141414141416,1.5151515151515156,[1]
-3.6174848484848483,1.5151515151515156,[1]
-3.4905555555555554,1.5151515151515156,[1]
-3.3636262626262625,1.5151515151515156,[1]
-3.2366969696969696,1.5151515151515156,[2]
-3.1097676767676767,1.5151515151515156,[2]
-2.982838383838384,1.5151515151515156,[2]
-2.855909090909091,1.5151515151515156,[2]
-2.7289797979797976,1.5151515151515156,[2]
-2.6020505050505047,1.5151515151515156,[2]
-2.475121212121212,1.5151515151515156,[2]
-2.348191919191919,1.5151515151515156,[2]
-2.221262626262626,1.5151515151515156,[2]
-2.094333333333333,1.5151515151515156,[2]
-1.9674040404040403,1.5151515151515156,[2]
-1.8404747474747474,1.5151515151515156,[2]
-1.7135454545454545,1.5151515151515156,[2]
-1.5866161616161616,1.5151515151515156,[2]
-1.4596868686868687,1.5151515151515156,[2]
-1.3327575757575758,1.5151515151515156,[2]
-1.205828282828283,1.5151515151515156,[2]
-1.0788989898989891,1.5151515151515156,[2]
-0.9519696969696962,1.5151515151515156,[2]
-0.8250404040404034,1.5151515151515156,[2]
-0.6981111111111105,1.5151515151515156,[2]
-0.5711818181818176,1.5151515151515156,[2]
-0.4442525252525247,1.5151515151515156,[2]
-0.3173232323232318,1.5151515151515156,[2]
-0.1903939393939389,1.5151515151515156,[2]
-0.063464646464646,1.5151515151515156,[3]
0.06346464646464689,1.5151515151515156,[3]
0.19039393939393978,1.5151515151515156,[3]
0.3173232323232327,1.5151515151515156,[3]
0.44425252525252557,1.5151515151515156,[3]
0.5711818181818185,1.5151515151515156,[3]
0.6981111111111113,1.5151515151515156,[3]
0.8250404040404051,1.5151515151515156,[3]
0.951969696969698,1.5151515151515156,[3]
1.078898989898991,1.5151515151515156,[3]
1.2058282828282838,1.5151515151515156,[3]
1.3327575757575767,1.5151515151515156,[3]
1.4596868686868696,1.5151515151515156,[3]
1.5866161616161625,1.5151515151515156,[3]
1.7135454545454554,1.5151515151515156,[3]
1.8404747474747483,1.5151515151515156,[3]
1.967404040404042,1.5151515151515156,[3]
2.094333333333334,1.5151515151515156,[3]
2.221262626262628,1.5151515151515156,[3]
2.34819191919192,1.5151515151515156,[3]
2.4751212121212136,1.5151515151515156,[3]
2.6020505050505056,1.5151515151515156,[3]
2.7289797979797994,1.5151515151515156,[3]
2.8559090909090914,1.5151515151515156,[3]
2.982838383838385,1.5151515151515156,[3]
3.109767676767677,1.5151515151515156,[3]
3.236696969696971,1.5151515151515156,[3]
3.363626262626263,1.5151515151515156,[3]
3.4905555555555567,1.5151515151515156,[3]
3.6174848484848487,1.5151515151515156,[3]
3.7444141414141425,1.5151515151515156,[3]
3.8713434343434345,1.5151515151515156,[3]
3.9982727272727283,1.5151515151515156,[3]
4.125202020202022,1.5151515151515156,[3]
4.252131313131314,1.5151515151515156,[3]
4.379060606060608,1.5151515151515156,[3]
4.5059898989899,1.5151515151515156,[3]
4.632919191919194,1.5151515151515156,[3]
4.759848484848486,1.5151515151515156,[3]
4.886777777777779,1.5151515151515156,[3]
5.0137070707070714,1.5151515151515156,[3]
5.140636363636365,1.5151515151515156,[3]
5.267565656565657,1.5151515151515156,[3]
5.394494949494951,1.5151515151515156,[3]
5.521424242424243,1.5151515151515156,[3]
5.648353535353537,1.5151515151515156,[3]
5.775282828282829,1.5151515151515156,[3]
5.902212121212123,1.5151515151515156,[3]
6.029141414141416,1.5151515151515156,[3]
6.156070707070708,1.5151515151515156,[3]
6.283,1.5151515151515156,[3]
-6.283,1.7171717171717162,[1]
-6.1560707070707075,1.7171717171717162,[1]
-6.029141414141415,1.7171717171717162,[1]
-5.902212121212122,1.7171717171717162,[1]
-5.775282828282829,1.7171717171717162,[1]
-5.648353535353536,1.7171717171717162,[1]
-5.521424242424243,1.7171717171717162,[1]
-5.39449494949495,1.7171717171717162,[1]
-5.267565656565656,1.7171717171717162,[1]
-5.140636363636364,1.7171717171717162,[1]
-5.013707070707071,1.7171717171717162,[1]
-4.886777777777778,1.7171717171717162,[1]
-4.759848484848485,1.7171717171717162,[1]
-4.632919191919192,1.7171717171717162,[1]
-4.505989898989899,1.7171717171717162,[1]
-4.379060606060606,1.7171717171717162,[1]
-4.252131313131313,1.7171717171717162,[1]
-4.12520202020202,1.7171717171717162,[1]
-3.9982727272727274,1.7171717171717162,[1]
-3.8713434343434345,1.7171717171717162,[1]
-3.7444141414141416,1.7171717171717162,[1]
-3.6174848484848483,1.7171717171717162,[2]
-3.4905555555555554,1.7171717171717162,[2]
-3.3636262626262625,1.7171717171717162,[2]
-3.2366969696969696,1.7171717171717162,[2]
-3.1097676767676767,1.7171717171717162,[2]
-2.982838383838384,1.7171717171717162,[2]
-2.855909090909091,1.7171717171717162,[2]
-2.7289797979797976,1.7171717171717162,[2]
-2.6020505050505047,1.7171717171717162,[2]
-2.475121212121212,1.7171717171717162,[2]
-2.348191919191919,1.7171717171717162,[2]
-2.221262626262626,1.7171717171717162,[2]
-2.094333333333333,1.7171717171717162,[2]
-1.9674040404040403,1.7171717171717162,[2]
-1.8404747474747474,1.7171717171717162,[2]
-1.7135454545454545,1.7171717171717162,[2]
-1.5866161616161616,1.7171717171717162,[2]
-1.4596868686868687,1.7171717171717162,[2]
-1.3327575757575758,1.7171717171717162,[2]
-1.205828282828283,1.7171717171717162,[2]
-1.0788989898989891,1.7171717171717162,[2]
-0.9519696969696962,1.7171717171717162,[2]
-0.8250404040404034,1.7171717171717162,[2]
-0.6981111111111105,1.7171717171717162,[2]
-0.5711818181818176,1.7171717171717162,[2]
-0.4442525252525247,1.7171717171717162,[2]
-0.3173232323232318,1.7171717171717162,[2]
-0.1903939393939389,1.7171717171717162,[2]
-0.063464646464646,1.7171717171717162,[2]
0.06346464646464689,1.7171717171717162,[3]
0.19039393939393978,1.7171717171717162,[3]
0.3173232323232327,1.7171717171717162,[3]
0.44425252525252557,1.7171717171717162,[3]
0.5711818181818185,1.7171717171717162,[3]
0.6981111111111113,1.7171717171717162,[3]
0.8250404040404051,1.7171717171717162,[3]
0.951969696969698,1.7171717171717162,[3]
1.078898989898991,1.7171717171717162,[3]
1.2058282828282838,1.7171717171717162,[3]
1.3327575757575767,1.7171717171717162,[3]
1.4596868686868696,1.7171717171717162,[3]
1.5866161616161625,1.7171717171717162,[3]
1.7135454545454554,1.7171717171717162,[3]
1.8404747474747483,1.7171717171717162,[3]
1.967404040404042,1.7171717171717162,[3]
2.094333333333334,1.7171717171717162,[3]
2.221262626262628,1.7171717171717162,[3]
2.34819191919192,1.7171717171717162,[3]
2.4751212121212136,1.7171717171717162,[3]
2.6020505050505056,1.7171717171717162,[3]
2.7289797979797994,1.7171717171717162,[3]
2.8559090909090914,1.7171717171717162,[3]
2.982838383838385,1.7171717171717162,[3]
3.109767676767677,1.7171717171717162,[3]
3.236696969696971,1.7171717171717162,[3]
3.363626262626263,1.7171717171717162,[3]
3.4905555555555567,1.7171717171717162,[3]
3.6174848484848487,1.7171717171717162,[3]
3.7444141414141425,1.7171717171717162,[3]
3.8713434343434345,1.7171717171717162,[3]
3.9982727272727283,1.7171717171717162,[3]
4.125202020202022,1.7171717171717162,[3]
4.252131313131314,1.7171717171717162,[3]
4.379060606060608,1.7171717171717162,[3]
4.5059898989899,1.7171717171717162,[3]
4.632919191919194,1.7171717171717162,[3]
4.759848484848486,1.7171717171717162,[3]
4.886777777777779,1.7171717171717162,[3]
5.0137070707070714,1.7171717171717162,[3]
5.140636363636365,1.7171717171717162,[3]
5.267565656565657,1.7171717171717162,[3]
5.394494949494951,1.7171717171717162,[3]
5.521424242424243,1.7171717171717162,[3]
5.648353535353537,1.7171717171717162,[3]
5.775282828282829,1.7171717171717162,[3]
5.902212121212123,1.7171717171717162,[3]
6.029141414141416,1.7171717171717162,[3]
6.156070707070708,1.7171717171717162,[3]
6.283,1.7171717171717162,[3]
-6.283,1.9191919191919187,[1]
-6.1560707070707075,1.9191919191919187,[1]
-6.029141414141415,1.9191919191919187,[1]
-5.902212121212122,1.9191919191919187,[1]
-5.775282828282829,1.9191919191919187,[1]
-5.648353535353536,1.9191919191919187,[1]
-5.521424242424243,1.9191919191919187,[1]
-5.39449494949495,1.9191919191919187,[1]
-5.267565656565656,1.9191919191919187,[1]
-5.140636363636364,1.9191919191919187,[1]
-5.013707070707071,1.9191919191919187,[1]
-4.886777777777778,1.9191919191919187,[1]
-4.759848484848485,1.9191919191919187,[1]
-4.632919191919192,1.9191919191919187,[1]
-4.505989898989899,1.9191919191919187,[1]
-4.379060606060606,1.9191919191919187,[1]
-4.252131313131313,1.9191919191919187,[1]
-4.12520202020202,1.9191919191919187,[2]
-3.9982727272727274,1.9191919191919187,[2]
-3.8713434343434345,1.9191919191919187,[2]
-3.7444141414141416,1.9191919191919187,[2]
-3.6174848484848483,1.9191919191919187,[2]
-3.4905555555555554,1.9191919191919187,[2]
-3.3636262626262625,1.9191919191919187,[2]
-3.2366969696969696,1.9191919191919187,[2]
-3.1097676767676767,1.9191919191919187,[2]
-2.982838383838384,1.9191919191919187,[2]
-2.855909090909091,1.9191919191919187,[2]
-2.7289797979797976,1.9191919191919187,[2]
-2.6020505050505047,1.9191919191919187,[2]
-2.475121212121212,1.9191919191919187,[2]
-2.348191919191919,1.9191919191919187,[2]
-2.221262626262626,1.9191919191919187,[2]
-2.094333333333333,1.9191919191919187,[2]
-1.9674040404040403,1.9191919191919187,[2]
-1.8404747474747474,1.9191919191919187,[2]
-1.7135454545454545,1.9191919191919187,[2]
-1.5866161616161616,1.9191919191919187,[2]
-1.4596868686868687,1.9191919191919187,[2]
-1.3327575757575758,1.9191919191919187,[2]
-1.205828282828283,1.9191919191919187,[2]
-1.0788989898989891,1.9191919191919187,[2]
-0.9519696969696962,1.9191919191919187,[2]
-0.8250404040404034,1.9191919191919187,[2]
-0.6981111111111105,1.9191919191919187,[2]
-0.5711818181818176,1.9191919191919187,[2]
-0.4442525252525247,1.9191919191919187,[2]
-0.3173232323232318,1.9191919191919187,[2]
-0.1903939393939389,1.9191919191919187,[2]
-0.063464646464646,1.9191919191919187,[2]
0.06346464646464689,1.9191919191919187,[3]
0.19039393939393978,1.9191919191919187,[3]
0.3173232323232327,1.9191919191919187,[3]
0.44425252525252557,1.9191919191919187,[3]
0.5711818181818185,1.9191919191919187,[3]
0.6981111111111113,1.9191919191919187,[3]
0.8250404040404051,1.9191919191919187,[3]
0.951969696969698,1.9191919191919187,[3]
1.078898989898991,1.9191919191919187,[3]
1.2058282828282838,1.9191919191919187,[3]
1.3327575757575767,1.9191919191919187,[3]
1.4596868686868696,1.9191919191919187,[3]
1.5866161616161625,1.9191919191919187,[3]
1.7135454545454554,1.9191919191919187,[3]
1.8404747474747483,1.9191919191919187,[3]
1.967404040404042,1.9191919191919187,[3]
2.094333333333334,1.9191919191919187,[3]
2.221262626262628,1.9191919191919187,[3]
2.34819191919192,1.9191919191919187,[3]
2.4751212121212136,1.9191919191919187,[3]
2.6020505050505056,1.9191919191919187,[3]
2.7289797979797994,1.9191919191919187,[3]
2.8559090909090914,1.9191919191919187,[3]
2.982838383838385,1.9191919191919187,[3]
3.109767676767677,1.9191919191919187,[3]
3.236696969696971,1.9191919191919187,[3]
3.363626262626263,1.9191919191919187,[3]
3.4905555555555567,1.9191919191919187,[3]
3.6174848484848487,1.9191919191919187,[3]
3.7444141414141425,1.9191919191919187,[3]
3.8713434343434345,1.9191919191919187,[3]
3.9982727272727283,1.9191919191919187,[3]
4.125202020202022,1.9191919191919187,[3]
4.252131313131314,1.9191919191919187,[3]
4.379060606060608,1.9191919191919187,[3]
4.5059898989899,1.9191919191919187,[3]
4.632919191919194,1.9191919191919187,[3]
4.759848484848486,1.9191919191919187,[3]
4.886777777777779,1.9191919191919187,[3]
5.0137070707070714,1.9191919191919187,[3]
5.140636363636365,1.9191919191919187,[3]
5.267565656565657,1.9191919191919187,[3]
5.394494949494951,1.9191919191919187,[3]
5.521424242424243,1.9191919191919187,[3]
5.648353535353537,1.9191919191919187,[3]
5.775282828282829,1.9191919191919187,[3]
5.902212121212123,1.9191919191919187,[3]
6.029141414141416,1.9191919191919187,[3]
6.156070707070708,1.9191919191919187,[3]
6.283,1.9191919191919187,[3]
-6.283,2.121212121212121,[1]
-6.1560707070707075,2.121212121212121,[1]
-6.029141414141415,2.121212121212121,[1]
-5.902212121212122,2.121212121212121,[1]
-5.775282828282829,2.121212121212121,[1]
-5.648353535353536,2.121212121212121,[1]
-5.521424242424243,2.121212121212121,[1]
-5.39449494949495,2.121212121212121,[1]
-5.267565656565656,2.121212121212121,[1]
-5.140636363636364,2.121212121212121,[1]
-5.013707070707071,2.121212121212121,[1]
-4.886777777777778,2.121212121212121,[1]
-4.759848484848485,2.121212121212121,[1]
-4.632919191919192,2.121212121212121,[2]
-4.505989898989899,2.121212121212121,[2]
-4.379060606060606,2.121212121212121,[2]
-4.252131313131313,2.121212121212121,[2]
-4.12520202020202,2.121212121212121,[2]
-3.9982727272727274,2.121212121212121,[2]
-3.8713434343434345,2.121212121212121,[2]
-3.7444141414141416,2.121212121212121,[2]
-3.6174848484848483,2.121212121212121,[2]
-3.4905555555555554,2.121212121212121,[2]
-3.3636262626262625,2.121212121212121,[2]
-3.2366969696969696,2.121212121212121,[2]
-3.1097676767676767,2.121212121212121,[2]
-2.982838383838384,2.121212121212121,[2]
-2.855909090909091,2.121212121212121,[2]
-2.7289797979797976,2.121212121212121,[2]
-2.6020505050505047,2.121212121212121,[2]
-2.475121212121212,2.121212121212121,[2]
-2.348191919191919,2.121212121212121,[2]
-2.221262626262626,2.121212121212121,[2]
-2.094333333333333,2.121212121212121,[2]
-1.9674040404040403,2.121212121212121,[2]
-1.8404747474747474,2.121212121212121,[2]
-1.7135454545454545,2.121212121212121,[2]
-1.5866161616161616,2.121212121212121,[2]
-1.4596868686868687,2.121212121212121,[2]
-1.3327575757575758,2.121212121212121,[2]
-1.205828282828283,2.121212121212121,[2]
-1.0788989898989891,2.121212121212121,[2]
-0.9519696969696962,2.121212121212121,[2]
-0.8250404040404034,2.121212121212121,[2]
-0.6981111111111105,2.121212121212121,[2]
-0.5711818181818176,2.121212121212121,[2]
-0.4442525252525247,2.121212121212121,[2]
-0.3173232323232318,2.121212121212121,[2]
-0.1903939393939389,2.121212121212121,[2]
-0.063464646464646,2.121212121212121,[2]
0.06346464646464689,2.121212121212121,[3]
0.19039393939393978,2.121212121212121,[3]
0.3173232323232327,2.121212121212121,[3]
0.44425252525252557,2.121212121212121,[3]
0.5711818181818185,2.121212121212121,[3]
0.6981111111111113,2.121212121212121,[3]
0.8250404040404051,2.121212121212121,[3]
0.951969696969698,2.121212121212121,[3]
1.078898989898991,2.121212121212121,[3]
1.2058282828282838,2.121212121212121,[3]
1.3327575757575767,2.121212121212121,[3]
1.4596868686868696,2.121212121212121,[3]
1.5866161616161625,2.121212121212121,[3]
1.7135454545454554,2.121212121212121,[3]
1.8404747474747483,2.121212121212121,[3]
1.967404040404042,2.121212121212121,[3]
2.094333333333334,2.121212121212121,[3]
2.221262626262628,2.121212121212121,[3]
2.34819191919192,2.121212121212121,[3]
2.4751212121212136,2.121212121212121,[3]
2.6020505050505056,2.121212121212121,[3]
2.7289797979797994,2.121212121212121,[3]
2.8559090909090914,2.121212121212121,[3]
2.982838383838385,2.121212121212121,[3]
3.109767676767677,2.121212121212121,[3]
3.236696969696971,2.121212121212121,[3]
3.363626262626263,2.121212121212121,[3]
3.4905555555555567,2.121212121212121,[3]
3.6174848484848487,2.121212121212121,[3]
3.7444141414141425,2.121212121212121,[3]
3.8713434343434345,2.121212121212121,[3]
3.9982727272727283,2.121212121212121,[3]
4.125202020202022,2.121212121212121,[3]
4.252131313131314,2.121212121212121,[3]
4.379060606060608,2.121212121212121,[3]
4.5059898989899,2.121212121212121,[3]
4.632919191919194,2.121212121212121,[3]
4.759848484848486,2.121212121212121,[3]
4.886777777777779,2.121212121212121,[3]
5.0137070707070714,2.121212121212121,[3]
5.140636363636365,2.121212121212121,[3]
5.267565656565657,2.121212121212121,[3]
5.394494949494951,2.121212121212121,[3]
5.521424242424243,2.121212121212121,[3]
5.648353535353537,2.121212121212121,[3]
5.775282828282829,2.121212121212121,[3]
5.902212121212123,2.121212121212121,[3]
6.029141414141416,2.121212121212121,[3]
6.156070707070708,2.121212121212121,[3]
6.283,2.121212121212121,[3]
-6.283,2.3232323232323235,[1]
-6.1560707070707075,2.3232323232323235,[1]
-6.029141414141415,2.3232323232323235,[1]
-5.902212121212122,2.3232323232323235,[1]
-5.775282828282829,2.3232323232323235,[1]
-5.648353535353536,2.3232323232323235,[1]
-5.521424242424243,2.3232323232323235,[1]
-5.39449494949495,2.3232323232323235,[1]
-5.267565656565656,2.3232323232323235,[1]
-5.140636363636364,2.3232323232323235,[2]
-5.013707070707071,2.3232323232323235,[2]
-4.886777777777778,2.3232323232323235,[2]
-4.759848484848485,2.3232323232323235,[2]
-4.632919191919192,2.3232323232323235,[2]
-4.505989898989899,2.3232323232323235,[2]
-4.379060606060606,2.3232323232323235,[2]
-4.252131313131313,2.3232323232323235,[2]
-4.12520202020202,2.3232323232323235,[2]
-3.9982727272727274,2.3232323232323235,[2]
-3.8713434343434345,2.3232323232323235,[2]
-3.7444141414141416,2.3232323232323235,[2]
-3.6174848484848483,2.3232323232323235,[2]
-3.4905555555555554,2.3232323232323235,[2]
-3.3636262626262625,2.3232323232323235,[2]
-3.2366969696969696,2.3232323232323235,[2]
-3.1097676767676767,2.3232323232323235,[2]
-2.982838383838384,2.3232323232323235,[2]
-2.855909090909091,2.3232323232323235,[2]
-2.7289797979797976,2.3232323232323235,[2]
-2.6020505050505047,2.3232323232323235,[2]
-2.475121212121212,2.3232323232323235,[2]
-2.348191919191919,2.3232323232323235,[2]
-2.221262626262626,2.3232323232323235,[2]
-2.094333333333333,2.3232323232323235,[2]
-1.9674040404040403,2.3232323232323235,[2]
-1.8404747474747474,2.3232323232323235,[2]
-1.7135454545454545,2.3232323232323235,[2]
-1.5866161616161616,2.3232323232323235,[2]
-1.4596868686868687,2.3232323232323235,[2]
-1.3327575757575758,2.3232323232323235,[2]
-1.205828282828283,2.3232323232323235,[2]
-1.0788989898989891,2.3232323232323235,[2]
-0.9519696969696962,2.3232323232323235,[2]
-0.8250404040404034,2.3232323232323235,[2]
-0.6981111111111105,2.3232323232323235,[2]
-0.5711818181818176,2.3232323232323235,[2]
-0.4442525252525247,2.3232323232323235,[2]
-0.3173232323232318,2.3232323232323235,[2]
-0.1903939393939389,2.3232323232323235,[2]
-0.063464646464646,2.3232323232323235,[2]
0.06346464646464689,2.3232323232323235,[3]
0.19039393939393978,2.3232323232323235,[3]
0.3173232323232327,2.3232323232323235,[3]
0.44425252525252557,2.3232323232323235,[3]
0.5711818181818185,2.3232323232323235,[3]
0.6981111111111113,2.3232323232323235,[3]
0.8250404040404051,2.3232323232323235,[3]
0.951969696969698,2.3232323232323235,[3]
1.078898989898991,2.3232323232323235,[3]
1.2058282828282838,2.3232323232323235,[3]
1.3327575757575767,2.3232323232323235,[3]
1.4596868686868696,2.3232323232323235,[3]
1.5866161616161625,2.3232323232323235,[3]
1.7135454545454554,2.3232323232323235,[3]
1.8404747474747483,2.3232323232323235,[3]
1.967404040404042,2.3232323232323235,[3]
2.094333333333334,2.3232323232323235,[3]
2.221262626262628,2.3232323232323235,[3]
2.34819191919192,2.3232323232323235,[3]
2.4751212121212136,2.3232323232323235,[3]
2.6020505050505056,2.3232323232323235,[3]
2.7289797979797994,2.3232323232323235,[3]
2.8559090909090914,2.3232323232323235,[3]
2.982838383838385,2.3232323232323235,[3]
3.109767676767677,2.3232323232323235,[3]
3.236696969696971,2.3232323232323235,[3]
3.363626262626263,2.3232323232323235,[3]
3.4905555555555567,2.3232323232323235,[3]
3.6174848484848487,2.3232323232323235,[3]
3.7444141414141425,2.3232323232323235,[3]
3.8713434343434345,2.3232323232323235,[3]
3.9982727272727283,2.3232323232323235,[3]
4.125202020202022,2.3232323232323235,[3]
4.252131313131314,2.3232323232323235,[3]
4.379060606060608,2.3232323232323235,[3]
4.5059898989899,2.3232323232323235,[3]
4.632919191919194,2.3232323232323235,[3]
4.759848484848486,2.3232323232323235,[3]
4.886777777777779,2.3232323232323235,[3]
5.0137070707070714,2.3232323232323235,[3]
5.140636363636365,2.3232323232323235,[3]
5.267565656565657,2.3232323232323235,[3]
5.394494949494951,2.3232323232323235,[3]
5.521424242424243,2.3232323232323235,[3]
5.648353535353537,2.3232323232323235,[3]
5.775282828282829,2.3232323232323235,[3]
5.902212121212123,2.3232323232323235,[3]
6.029141414141416,2.3232323232323235,[3]
6.156070707070708,2.3232323232323235,[3]
6.283,2.3232323232323235,[3]
-6.283,2.525252525252524,[1]
-6.1560707070707075,2.525252525252524,[1]
-6.029141414141415,2.525252525252524,[1]
-5.902212121212122,2.525252525252524,[1]
-5.775282828282829,2.525252525252524,[1]
-5.648353535353536,2.525252525252524,[2]
-5.521424242424243,2.525252525252524,[2]
-5.39449494949495,2.525252525252524,[2]
-5.267565656565656,2.525252525252524,[2]
-5.140636363636364,2.525252525252524,[2]
-5.013707070707071,2.525252525252524,[2]
-4.886777777777778,2.525252525252524,[2]
-4.759848484848485,2.525252525252524,[2]
-4.632919191919192,2.525252525252524,[2]
