x,y,v_x,v_y,angle,v_angle,right_leg,left_leg,action
0.42739597,0.2345965,0.45496684,0.4100463,0.3509395,0.4311968,0.0,0.0,2
0.42713737,0.23250322,0.4477602,0.4383888,0.35129502,0.42196265,0.0,0.0,0
0.42687878,0.23002116,0.4477602,0.41541183,0.35165054,0.42196265,0.0,0.0,2
0.42654252,0.2280279,0.44284186,0.44429493,0.35132694,0.41513807,0.0,0.0,0
0.42620614,0.22564599,0.44284186,0.42131796,0.35100332,0.41513807,0.0,0.0,2
0.42602408,0.22323006,0.45277682,0.41932255,0.35164654,0.42485404,0.0,0.0,2
0.42585158,0.22135666,0.4534775,0.45139194,0.352186,0.42381147,0.0,0.0,0
0.42567918,0.2190946,0.4534775,0.428415,0.35272548,0.42381147,0.0,0.0,0
0.4255067,0.21644384,0.4534775,0.40543804,0.35326493,0.42381147,0.0,0.0,2
0.42531487,0.214358,0.45230642,0.43882903,0.35350898,0.42084286,0.0,0.0,0
0.42512304,0.21188343,0.45230645,0.4158521,0.35375306,0.42084286,0.0,0.0,2
0.4248085,0.2094043,0.4444608,0.4155703,0.3531106,0.41193408,0.0,0.0,2
0.42463726,0.20717122,0.45371673,0.43012398,0.35331693,0.4204633,0.0,0.0,0
0.42446595,0.20454942,0.45371673,0.40714705,0.35352325,0.4204633,0.0,0.0,2
0.42438397,0.20204183,0.45949298,0.41390538,0.35424075,0.4256007,0.0,0.0,2
0.42431837,0.19991665,0.46060693,0.43650633,0.35493797,0.42539686,0.0,0.0,0
0.42425275,0.19740267,0.46060693,0.41352934,0.35563523,0.42539686,0.0,0.0,2
0.42425856,0.19539581,0.4652614,0.4435052,0.3566653,0.42874214,0.0,0.0,0
0.42426434,0.1930002,0.4652614,0.42052817,0.35769543,0.42874214,0.0,0.0,2
0.42443424,0.19075917,0.47584504,0.42967206,0.35974193,0.4389563,0.0,0.0,0
0.42460418,0.18812938,0.47584504,0.40669495,0.36178842,0.4389563,0.0,0.0,2
0.42486435,0.18585053,0.4816897,0.42744043,0.3643412,0.4440441,0.0,0.0,3
0.42518616,0.18317553,0.48691133,0.4040019,0.36464274,0.4214204,0.0,0.0,2
0.42536277,0.1804675,0.4775974,0.40204054,0.36392894,0.41121688,0.0,0.0,2
0.42544666,0.17792238,0.47167635,0.4116643,0.3625271,0.40430218,0.0,0.0,2
0.42540023,0.17565595,0.46333995,0.42812532,0.36016586,0.39466095,0.0,0.0,2
0.4252873,0.17379451,0.45912206,0.4520573,0.3572481,0.38906813,0.0,0.0,1
0.4251223,0.17154145,0.45471394,0.42892885,0.35622406,0.40809917,0.0,0.0,2
0.4248508,0.16938034,0.44791725,0.4343539,0.35441145,0.4001744,0.0,0.0,2
0.4245082,0.16767122,0.44340813,0.46106085,0.35198095,0.39396486,0.0,0.0,1
0.42409295,0.16557233,0.4372632,0.43805647,0.35219258,0.4205167,0.0,0.0,0
0.42367765,0.16308473,0.4372632,0.41507953,0.35240418,0.4205167,0.0,0.0,2
0.42329994,0.16086455,0.43973517,0.4308901,0.35275134,0.42187887,0.0,0.0,3
0.42300525,0.1582598,0.44675636,0.40811473,0.35008234,0.39156792,0.0,0.0,2
0.42285678,0.15572256,0.4561829,0.41211647,0.34830543,0.40053326,0.0,0.0,2
0.42273095,0.153292,0.45768216,0.41842425,0.34658244,0.401075,0.0,0.0,2
0.4225569,0.15118733,0.4546614,0.43767387,0.34439102,0.39636764,0.0,0.0,2
0.42249766,0.14964505,0.46212927,0.47092807,0.34276268,0.40202606,0.0,0.0,1
0.42237318,0.14771865,0.45661208,0.448264,0.3435128,0.42592862,0.0,0.0,0
0.42224875,0.14540355,0.45661208,0.42528704,0.34426296,0.42592862,0.0,0.0,2
0.42220715,0.1432406,0.46199635,0.43428695,0.3454515,0.43033427,0.0,0.0,0
0.4221656,0.14068894,0.46199635,0.41130996,0.34664005,0.4303343,0.0,0.0,2
0.42210034,0.138749,0.46057212,0.4474631,0.34746537,0.42668396,0.0,0.0,0
0.42203516,0.13642038,0.46057212,0.4244861,0.34829068,0.42668396,0.0,0.0,2
0.42185357,0.13420385,0.45314196,0.43110114,0.3482383,0.41786388,0.0,0.0,2
0.42164898,0.13206744,0.45171407,0.43582982,0.34794024,0.4153945,0.0,0.0,2
0.42135373,0.13017574,0.44593897,0.4502853,0.34690842,0.40802115,0.0,0.0,0
0.4210585,0.12789536,0.44593897,0.42730826,0.34587663,0.40802115,0.0,0.0,2
0.42084613,0.12577274,0.45131975,0.4366439,0.345286,0.4124547,0.0,0.0,2
0.4207564,0.123684436,0.4592428,0.43868232,0.3454272,0.41980866,0.0,0.0,0
0.42066664,0.121207446,0.4592428,0.41570538,0.34556836,0.41980866,0.0,0.0,2
0.42045072,0.11891756,0.45119604,0.42675135,0.34474432,0.4101091,0.0,0.0,2
0.42032728,0.117100924,0.45722446,0.45473063,0.3443551,0.41447857,0.0,0.0,0
0.42020395,0.11489557,0.45722446,0.4317537,0.3439659,0.41447857,0.0,0.0,2
0.42006364,0.113098115,0.45622572,0.4558608,0.3432909,0.41160673,0.0,0.0,1
0.4198679,0.11092134,0.45152095,0.4334718,0.3446507,0.4320553,0.0,0.0,0
0.4196722,0.10835584,0.45152095,0.41049474,0.3460105,0.43205532,0.0,0.0,2
0.41963992,0.10594668,0.46207818,0.4197514,0.34835148,0.44191563,0.0,0.0,3
0.41968915,0.10315121,0.4689649,0.3968684,0.34773284,0.41217345,0.0,0.0,2
0.4198091,0.10059669,0.47357422,0.41111907,0.34746274,0.4156755,0.0,0.0,2
0.41983002,0.09826417,0.46726522,0.42422614,0.34640655,0.40777615,0.0,0.0,2
0.41974515,0.09645959,0.4605575,0.45541906,0.34445354,0.39876327,0.0,0.0,1
0.41960716,0.094269514,0.45606542,0.43266523,0.34443638,0.41821748,0.0,0.0,2
0.41959906,0.09207592,0.46444753,0.4324677,0.34520552,0.42611971,0.0,0.0,2
0.41964397,0.090254374,0.46792856,0.45446402,0.3461685,0.42806765,0.0,0.0,0
0.41968882,0.08804411,0.46792856,0.43148702,0.3471315,0.42806765,0.0,0.0,2
0.41982588,0.08636213,0.47393817,0.46271887,0.34852597,0.43240386,0.0,0.0,0
0.41996297,0.08429147,0.47393817,0.43974185,0.34992045,0.43240386,0.0,0.0,0
0.42010003,0.08183208,0.47393817,0.4167648,0.35131493,0.43240386,0.0,0.0,2
0.4202737,0.07998704,0.47637564,0.453081,0.35277137,0.43302667,0.0,0.0,0
0.42044732,0.07775332,0.47637564,0.43010396,0.3542278,0.43302667,0.0,0.0,2
0.4205274,0.07599716,0.47043166,0.45832118,0.35491157,0.42526135,0.0,0.0,0
0.4206074,0.07385227,0.47043166,0.43534422,0.35559532,0.42526135,0.0,0.0,2
0.42075935,0.07176205,0.4750856,0.43858135,0.35668865,0.42937762,0.0,0.0,0
0.42091125,0.06928316,0.4750856,0.41560432,0.357782,0.42937762,0.0,0.0,2
0.42109275,0.06680895,0.4770102,0.41588068,0.35901332,0.4307642,0.0,0.0,2
0.4213108,0.06488587,0.47942019,0.44846356,0.36035195,0.43184274,0.0,0.0,0
0.4215288,0.06257416,0.47942019,0.42548653,0.36169058,0.4318427,0.0,0.0,2
0.4217419,0.06080271,0.4791636,0.45742038,0.36287275,0.43027025,0.0,0.0,0
0.421955,0.058642574,0.4791636,0.43444335,0.36405492,0.43027025,0.0,0.0,2
0.42228448,0.056819778,0.4866891,0.45439208,0.3659287,0.43722054,0.0,0.0,0
0.42261398,0.05460834,0.48668906,0.43141496,0.3678025,0.43722054,0.0,0.0,2
0.42286223,0.052817933,0.48150104,0.4562987,0.36904705,0.43089712,0.0,0.0,0
0.4231104,0.050638847,0.48150104,0.43332165,0.3702916,0.43089715,0.0,0.0,2
0.42341822,0.04867801,0.4853594,0.44622505,0.37187964,0.43434915,0.0,0.0,3
0.42381158,0.046331827,0.49258965,0.42342472,0.37035868,0.4031051,0.0,0.0,2
0.4242942,0.04396067,0.4983452,0.42195398,0.36940265,0.40878254,0.0,0.0,2
0.4247223,0.041578155,0.49485973,0.42127845,0.3680451,0.40474746,0.0,0.0,2
0.42525968,0.03927534,0.5018989,0.4259944,0.36737078,0.41161355,0.0,0.0,2
0.42587548,0.037416864,0.5069818,0.45226178,0.3671336,0.41600657,0.0,0.0,2
0.42650446,0.03556673,0.50784355,0.45275936,0.36694157,0.41646054,0.0,0.0,2
0.42726684,0.033738513,0.5164419,0.4540589,0.3675993,0.42499992,0.0,0.0,1
0.42797548,0.03152555,0.51188767,0.43133122,0.37021855,0.44471204,0.0,0.0,2
0.42867383,0.02948603,0.5112562,0.441581,0.3727174,0.44350222,0.0,0.0,0
0.4293722,0.027057875,0.5112562,0.41860378,0.37521625,0.4435022,0.0,0.0,2
0.43014708,0.025219277,0.5162047,0.4534559,0.3781604,0.44797724,0.0,0.0,0
0.43092197,0.022992041,0.5162047,0.4304785,0.38110456,0.44797724,0.0,0.0,2
0.4316937,0.020946268,0.51601404,0.4412001,0.38400444,0.44753256,0.0,0.0,3
0.43253157,0.018516812,0.5216018,0.4185157,0.38450104,0.42338073,0.0,0.0,2
0.43344492,0.01641944,0.52645904,0.43814388,0.3854855,0.42828333,0.0,0.0,2
0.4342691,0.014871985,0.5207425,0.47064838,0.3858544,0.42209724,0.0,0.0,0
0.4350933,0.012935776,0.5207425,0.4476714,0.3862233,0.42209724,0.0,0.0,2
0.4358704,0.0114536565,0.5177288,0.47451285,0.38626352,0.4187942,0.0,0.0,0
0.43664762,0.009582854,0.5177288,0.45153588,0.38630372,0.4187942,1.0,0.0,1
0.43733433,0.008041838,0.5146071,0.47083637,0.38075274,0.36306256,1.0,1.0,0
0.43802285,0.006921572,0.51438403,0.49587277,0.37517294,0.3622957,1.0,1.0,0
0.4386135,0.0061479826,0.50821906,0.51634425,0.36870015,0.35332403,1.0,1.0,0
0.43910703,0.0057165534,0.50209403,0.53654647,0.3613098,0.34410655,1.0,1.0,1
0.43944588,0.005619452,0.49094936,0.5563085,0.3554679,0.3596703,1.0,1.0,0
0.4396954,0.0058490564,0.48493898,0.5756079,0.34960213,0.35943335,1.0,1.0,0
0.43993098,0.00633966,0.4828418,0.5910704,0.34618697,0.3840488,1.0,1.0,0
0.4401952,0.0070381584,0.4831817,0.6034082,0.34614837,0.41799507,1.0,1.0,0
0.44047168,0.007885795,0.48333,0.6122475,0.34754282,0.43239602,1.0,1.0,0
0.44082358,0.008614924,0.48418352,0.6053599,0.35792625,0.52273023,1.0,1.0,0
0.44116226,0.009226237,0.4840393,0.5983437,0.3667123,0.50667834,1.0,1.0,0
0.4414637,0.0096631115,0.48271304,0.58798546,0.37301812,0.4817652,1.0,1.0,0
0.4417214,0.009922395,0.48090392,0.5774666,0.3768854,0.45725125,1.0,1.0,0
0.44193357,0.010046303,0.47874945,0.56944937,0.37881815,0.4378143,1.0,1.0,0
0.44209853,0.01009892,0.47605002,0.5652326,0.37972936,0.42755097,1.0,1.0,0
0.4422146,0.010146185,0.47279063,0.5649142,0.38056353,0.42677736,1.0,1.0,0
0.44228086,0.010239115,0.46912077,0.56761485,0.38206092,0.4334398,1.0,1.0,0
0.4423362,0.010402943,0.4678429,0.57181937,0.38467744,0.4446693,1.0,1.0,0
0.44239998,0.010642905,0.4679515,0.57630795,0.38828993,0.45469257,1.0,1.0,0
0.44242546,0.010646797,0.46709597,0.56234866,0.388262,0.41811594,1.0,1.0,0
0.4424324,0.010645175,0.46583393,0.56202507,0.38824755,0.4182482,1.0,1.0,0
0.4424287,0.010645129,0.46510217,0.56211746,0.3882558,0.4184706,1.0,1.0,0
0.44242406,0.010645129,0.46503735,0.5621209,0.38826612,0.41849065,1.0,1.0,0
0.44242224,0.010645129,0.46523276,0.5621206,0.38827017,0.41842934,1.0,1.0,0
0.44242257,0.010645129,0.46538064,0.56212074,0.38826948,0.4183829,1.0,1.0,0
0.4424234,0.010645129,0.46541318,0.5621208,0.38826773,0.41837272,1.0,1.0,0
0.44242382,0.010645129,0.46538633,0.5621208,0.38826683,0.41838112,1.0,1.0,0
0.44242382,0.010645129,0.46535835,0.56212074,0.38826683,0.4183899,1.0,1.0,0
0.44242364,0.010645129,0.46534887,0.56212074,0.38826716,0.4183929,1.0,1.0,0
0.44242358,0.010645129,0.46535182,0.56212074,0.38826734,0.41839197,1.0,1.0,0
0.44242358,0.010645129,0.4653568,0.56212074,0.3882674,0.41839042,1.0,1.0,0
0.44242358,0.010645129,0.4653591,0.56212074,0.38826737,0.41838965,1.0,1.0,0
0.44242358,0.010645129,0.46535894,0.56212074,0.3882673,0.4183897,1.0,1.0,0
0.44242358,0.010645129,0.4653581,0.56212074,0.3882673,0.41838998,1.0,1.0,0
0.44242358,0.010645129,0.46535763,0.56212074,0.3882673,0.41839013,1.0,1.0,0
0.44242358,0.010645129,0.46535757,0.56212074,0.38826734,0.41839015,1.0,1.0,0
0.44242358,0.010645129,0.4653577,0.56212074,0.38826734,0.41839015,1.0,1.0,0
0.44242358,0.010645129,0.4653578,0.56212074,0.38826734,0.41839004,1.0,1.0,0
0.44242358,0.010645129,0.46535784,0.56212074,0.38826734,0.41839004,1.0,1.0,0
0.44242358,0.010645129,0.4653578,0.56212074,0.38826734,0.41839004,1.0,1.0,0
0.44242358,0.010645129,0.46535778,0.56212074,0.38826734,0.41839007,1.0,1.0,0
0.44242358,0.010645129,0.46535778,0.56212074,0.38826734,0.4183901,1.0,1.0,0
0.44242358,0.010645129,0.46535778,0.56212074,0.38826737,0.41839013,1.0,1.0,0
0.44242358,0.010645129,0.46535775,0.56212074,0.38826737,0.41839015,1.0,1.0,0
0.4199217,0.92228305,0.036447465,0.37760574,0.4002375,0.52326703,0.0,0.0,3
0.41369182,0.9187856,0.041445464,0.35533252,0.40864837,0.50292313,0.0,0.0,3
0.40754005,0.91490144,0.04805079,0.33248204,0.4142024,0.4742105,0.0,0.0,3
0.40146258,0.9106314,0.054334342,0.30968824,0.41704527,0.44696194,0.0,0.0,3
0.39545533,0.90597457,0.0602777,0.28685325,0.41732544,0.42120573,0.0,0.0,3
0.3895233,0.9009357,0.06664556,0.26429376,0.41485822,0.39359373,0.0,0.0,3
0.38365114,0.895509,0.07169467,0.24137968,0.4102187,0.37176108,0.0,0.0,3
0.377832,0.8896976,0.07618591,0.2186507,0.40364683,0.35234043,0.0,0.0,3
0.37206572,0.88350344,0.08065444,0.19600582,0.39515382,0.33303237,0.0,0.0,3
0.36638433,0.8769199,0.08781877,0.1729626,0.38358217,0.30209044,0.0,0.0,2
0.36080727,0.87078035,0.09452918,0.19915915,0.37270242,0.30904475,0.0,0.0,2
0.35532987,0.8650087,0.10095954,0.22086892,0.36244175,0.31526655,0.0,0.0,3
0.34991634,0.8588484,0.10634071,0.19782814,0.34987116,0.29205117,0.0,0.0,2
0.3443904,0.8528246,0.09917703,0.20582867,0.3364327,0.2833287,0.0,0.0,2
0.33898216,0.84688145,0.1067867,0.21054202,0.32367498,0.29017055,0.0,0.0,2
0.33370125,0.8415407,0.11510575,0.24610165,0.31146437,0.29566914,0.0,0.0,2
0.32860225,0.83663946,0.12694097,0.27206355,0.30017528,0.30493087,0.0,0.0,2
0.32358578,0.83178395,0.13233149,0.27473244,0.28925714,0.30865857,0.0,0.0,2
0.31855857,0.82743573,0.13183323,0.30464736,0.2778316,0.3035594,0.0,0.0,2
0.31344438,0.8233698,0.1264086,0.3212546,0.26545906,0.29404157,0.0,0.0,2
0.30845034,0.8198339,0.13438106,0.35253352,0.25334686,0.29665822,0.0,0.0,2
0.30343884,0.81643564,0.13341242,0.36059508,0.24077286,0.29201716,0.0,0.0,2
0.29856187,0.81350607,0.14233834,0.38825563,0.2284883,0.29492596,0.0,0.0,1
0.2936226,0.81019825,0.1370562,0.36599046,0.21851708,0.31817606,0.0,0.0,3
0.28874043,0.8064953,0.14187008,0.34245533,0.20645794,0.2971918,0.0,0.0,2
0.2838245,0.80275166,0.13962364,0.3399976,0.19434212,0.29662552,0.0,0.0,2
0.27893576,0.7990571,0.14177448,0.3427845,0.18153286,0.28966385,0.0,0.0,2
0.27400592,0.7955561,0.13937703,0.35409778,0.16787776,0.28116405,0.0,0.0,2
0.26906508,0.7923677,0.13900638,0.37243924,0.15341546,0.27305174,0.0,0.0,1
0.26405305,0.7888068,0.13294998,0.35058966,0.14162928,0.29994535,0.0,0.0,2
0.25927317,0.7858028,0.1484082,0.38349798,0.13025999,0.30413532,0.0,0.0,1
0.25441855,0.7824323,0.14203426,0.36206454,0.12174943,0.33286336,0.0,0.0,1
0.24949461,0.77868426,0.13617209,0.33998716,0.11580855,0.35868755,0.0,0.0,2
0.24458843,0.77533156,0.13778117,0.36324087,0.1089713,0.3496794,0.0,0.0,1
0.23963176,0.7716065,0.1334764,0.34142977,0.104082584,0.36926103,0.0,0.0,2
0.23468484,0.7681738,0.13451964,0.35860515,0.0983403,0.36068323,0.0,0.0,1
0.22965603,0.76437366,0.12757528,0.33720905,0.09570587,0.3919152,0.0,0.0,3
0.22468728,0.76017636,0.1326356,0.31348878,0.090858996,0.369682,0.0,0.0,2
0.21998836,0.75630444,0.15048134,0.3327998,0.08676252,0.37722275,0.0,0.0,2
0.21544461,0.7529874,0.16109243,0.36555406,0.08232856,0.3738311,0.0,0.0,1
0.2108434,0.7492962,0.15621889,0.34367362,0.080075115,0.39574432,0.0,0.0,3
0.20629406,0.74520904,0.160591,0.32005474,0.07591155,0.3765485,0.0,0.0,2
0.20186824,0.7413575,0.16897035,0.33396122,0.07162732,0.3753356,0.0,0.0,2
0.19770008,0.73800725,0.18618348,0.3636232,0.06768119,0.3787339,0.0,0.0,1
0.19347164,0.7342787,0.1810953,0.3415256,0.06597519,0.40124547,0.0,0.0,1
0.18917319,0.7301808,0.17515555,0.32000297,0.0669443,0.42812935,0.0,0.0,3
0.18494362,0.7256765,0.18099436,0.2956768,0.06529516,0.40181693,0.0,0.0,2
0.18093055,0.72154015,0.19547367,0.31745332,0.06389278,0.404297,0.0,0.0,2
0.1770448,0.71741503,0.20396176,0.31814048,0.06270173,0.40642065,0.0,0.0,2
0.17343575,0.7137314,0.22237995,0.34430134,0.062024057,0.41157997,0.0,0.0,1
0.16977534,0.7096783,0.21799994,0.3226974,0.06336221,0.43183798,0.0,0.0,2
0.16630924,0.7055953,0.23077728,0.32101977,0.06540683,0.43893734,0.0,0.0,2
0.16314444,0.7019802,0.2507922,0.3487417,0.068095356,0.4454083,0.0,0.0,3
0.1600413,0.69796246,0.25601053,0.32466984,0.06845942,0.42204902,0.0,0.0,2
0.15710261,0.6940262,0.26693296,0.32953587,0.06917781,0.4256092,0.0,0.0,2
0.15439144,0.69035184,0.28204307,0.34505975,0.07038918,0.43056393,0.0,0.0,1
0.15161589,0.68630034,0.27661178,0.3230617,0.0739975,0.4546516,0.0,0.0,2
0.149079,0.68242276,0.2923724,0.33340767,0.07831764,0.4618054,0.0,0.0,3
0.14662507,0.6781373,0.2993918,0.30893442,0.079508126,0.43035385,0.0,0.0,2
0.14426404,0.6738752,0.3056557,0.31032112,0.0807001,0.43036863,0.0,0.0,2
0.14211395,0.6696575,0.31953716,0.31302804,0.08263168,0.43780136,0.0,0.0,2
0.14010218,0.66571695,0.3288858,0.32939598,0.08449879,0.43715373,0.0,0.0,2
0.1383417,0.6619973,0.3454848,0.34253955,0.087123215,0.4447643,0.0,0.0,2
0.13663995,0.65862775,0.34974983,0.3631549,0.08907682,0.4380225,0.0,0.0,1
0.13487986,0.6548847,0.3447929,0.34132475,0.093251914,0.46034765,0.0,0.0,2
0.13324344,0.6516391,0.3533329,0.370674,0.096995205,0.45600757,0.0,0.0,1
0.13152811,0.6480185,0.3466599,0.3488093,0.10367295,0.48549786,0.0,0.0,3
0.12989157,0.6439917,0.35333306,0.3244807,0.107385874,0.45570335,0.0,0.0,2
0.12854165,0.64053833,0.37237966,0.35843533,0.111688256,0.46162656,0.0,0.0,1
0.12714028,0.6367051,0.36802995,0.33616453,0.11790156,0.48083067,0.0,0.0,3
0.12579498,0.6324698,0.37278342,0.3121721,0.121997476,0.45955154,0.0,0.0,2
0.12443042,0.62855357,0.37195483,0.33092722,0.12507343,0.44930172,0.0,0.0,2
0.1231142,0.62518275,0.37560645,0.36308104,0.1272994,0.4407598,0.0,0.0,2
0.12194303,0.6221756,0.38537362,0.38458565,0.12954298,0.44093704,0.0,0.0,1
0.12071082,0.6187964,0.38018474,0.36280453,0.13410679,0.46425396,0.0,0.0,3
0.119532466,0.61501914,0.38474482,0.3390851,0.13666669,0.4441157,0.0,0.0,2
0.118401945,0.6111958,0.38801214,0.3363459,0.13913092,0.44315416,0.0,0.0,2
0.11723676,0.60734564,0.3859763,0.33470672,0.14093909,0.43656123,0.0,0.0,2
0.11632717,0.6038364,0.40282562,0.3549223,0.14356753,0.4448046,0.0,0.0,2
0.11540535,0.6003996,0.4022872,0.35914868,0.14557959,0.4386102,0.0,0.0,2
0.11447087,0.5971512,0.40177923,0.3702218,0.14684272,0.43108407,0.0,0.0,2
0.1135847,0.5943323,0.40532273,0.39554816,0.14748444,0.42483887,0.0,0.0,1
0.1126301,0.591145,0.39950255,0.3740028,0.150735,0.45105657,0.0,0.0,0
0.11167547,0.587569,0.39950246,0.3510254,0.15398559,0.45105654,0.0,0.0,2
0.110911936,0.58433074,0.41217494,0.37102327,0.15768343,0.45555153,0.0,0.0,0
0.11014843,0.58070385,0.41217482,0.3480457,0.16138127,0.4555515,0.0,0.0,2
0.10958341,0.57736856,0.42528677,0.36531866,0.16565143,0.4613028,0.0,0.0,2
0.10931015,0.57451785,0.4444898,0.39404428,0.1709181,0.4713174,0.0,0.0,0
0.10903686,0.57127863,0.4444896,0.37106606,0.1761848,0.47131732,0.0,0.0,3
0.10883036,0.56763536,0.4501521,0.34697846,0.17894687,0.44614747,0.0,0.0,2
0.10862401,0.5640937,0.45038953,0.35294873,0.18122101,0.44124395,0.0,0.0,2
0.10851234,0.5606701,0.45671436,0.35992587,0.18362051,0.4425038,0.0,0.0,2
0.10863078,0.5576913,0.47189647,0.38627562,0.18672657,0.44960418,0.0,0.0,1
0.10866976,0.5543391,0.46516398,0.36441737,0.19279055,0.47932976,0.0,0.0,3
0.1087729,0.55058026,0.47061667,0.34019542,0.19643019,0.45496637,0.0,0.0,2
0.109012336,0.54728943,0.47974467,0.36786014,0.20018697,0.4561438,0.0,0.0,2
0.10939315,0.5439408,0.48897895,0.36447957,0.20458269,0.46256462,0.0,0.0,2
0.10970971,0.54072255,0.48505387,0.3721232,0.20809743,0.4537112,0.0,0.0,2
0.11025685,0.53801155,0.5002477,0.40216166,0.21236904,0.46131736,0.0,0.0,0
0.11080396,0.5349121,0.5002476,0.3791839,0.21664064,0.46131733,0.0,0.0,2
0.11143115,0.5318061,0.5055397,0.37879938,0.2211295,0.4635009,0.0,0.0,2
0.11196336,0.52875805,0.4995974,0.38216907,0.22463132,0.45358157,0.0,0.0,2
0.11248532,0.5257807,0.4991029,0.38630444,0.22770563,0.44928503,0.0,0.0,2
0.11310035,0.5231773,0.50536466,0.4084224,0.23081225,0.44961008,0.0,0.0,0
0.11371538,0.52018535,0.5053646,0.38544506,0.23391889,0.44961005,0.0,0.0,2
0.11423546,0.5172702,0.49941862,0.38992435,0.23605095,0.43981612,0.0,0.0,2
0.11490306,0.51468533,0.5091466,0.40946534,0.23863915,0.4444,0.0,0.0,0
0.115570575,0.51171166,0.5091466,0.38648808,0.24122733,0.4444,0.0,0.0,2
0.11646083,0.509333,0.52378863,0.42170334,0.2446031,0.45231467,0.0,0.0,0
0.117351085,0.5065658,0.5237886,0.39872587,0.24797885,0.45231467,0.0,0.0,0
0.11824137,0.5034099,0.5237885,0.3757484,0.25135463,0.45231467,0.0,0.0,2
0.11925447,0.50029975,0.5318195,0.37846935,0.25526267,0.45766392,0.0,0.0,2
0.120281875,0.49761724,0.53298247,0.40372455,0.2587453,0.45338857,0.0,0.0,0
0.12130922,0.49454603,0.5329824,0.38074705,0.26222795,0.45338857,0.0,0.0,2
0.122412086,0.49181032,0.53803587,0.4005787,0.2657748,0.45403415,0.0,0.0,0
0.12351492,0.48868605,0.5380358,0.3776012,0.26932165,0.45403412,0.0,0.0,2
0.12459016,0.48605627,0.5364933,0.40679917,0.27217963,0.44711122,0.0,0.0,0
0.1256653,0.48303792,0.5364933,0.38382185,0.27503762,0.44711122,0.0,0.0,2
0.12682778,0.48025632,0.542263,0.3978312,0.27813697,0.4495369,0.0,0.0,2
0.12816477,0.47799605,0.5537055,0.42866576,0.28191805,0.4563876,0.0,0.0,0
0.1295017,0.4753471,0.55370545,0.4056881,0.28569907,0.4563876,0.0,0.0,0
0.13083866,0.47230965,0.5537054,0.38271052,0.28948012,0.45638758,0.0,0.0,2
0.13222572,0.4693482,0.5570257,0.38721126,0.29337397,0.4575212,0.0,0.0,2
0.1335086,0.4664164,0.55042136,0.38892588,0.29638147,0.44861385,0.0,0.0,2
0.13476148,0.46389672,0.5486621,0.41326928,0.2988342,0.4430387,0.0,0.0,0
0.1360144,0.46098855,0.5486621,0.39029205,0.30128694,0.4430387,0.0,0.0,2
0.13723633,0.45809156,0.54675287,0.39095014,0.30336523,0.43927577,0.0,0.0,2
0.1385966,0.4554949,0.55577207,0.40871072,0.30608457,0.44571802,0.0,0.0,0
0.13995683,0.45250955,0.555772,0.38573343,0.30880392,0.44571802,0.0,0.0,2
0.14126593,0.44968763,0.5525832,0.39538145,0.3109694,0.44015214,0.0,0.0,2
0.14258191,0.4469714,0.55311424,0.40161625,0.31299636,0.43875983,0.0,0.0,2
0.14380726,0.4448366,0.5474584,0.43596524,0.31406477,0.429127,0.0,0.0,0
0.14503261,0.44231322,0.5474584,0.41298825,0.31513318,0.42912698,0.0,0.0,2
0.14616501,0.44040447,0.541647,0.44929996,0.31522477,0.4193105,0.0,0.0,0
0.14729735,0.43810713,0.541647,0.426323,0.31531635,0.4193105,0.0,0.0,0
0.14842972,0.43542102,0.541647,0.40334606,0.31540793,0.4193105,0.0,0.0,2
0.14976263,0.4331943,0.5546765,0.43052292,0.3165406,0.42977268,0.0,0.0,0
0.15109554,0.4305787,0.5546765,0.40754592,0.31767327,0.42977268,0.0,0.0,2
0.1524516,0.42809436,0.5562436,0.41529378,0.31878245,0.42953703,0.0,0.0,2
0.15372893,0.4255917,0.55124974,0.41419965,0.31924152,0.4230034,0.0,0.0,2
0.15517327,0.42321098,0.56205845,0.42143303,0.32064548,0.4324992,0.0,0.0,0
0.15661761,0.42044163,0.56205845,0.39845598,0.32204944,0.4324992,0.0,0.0,2
0.15806353,0.4177065,0.56222296,0.40047628,0.32332808,0.4312395,0.0,0.0,2
0.15965256,0.41522008,0.5715152,0.41519716,0.32536256,0.43883568,0.0,0.0,2
0.16142386,0.41312984,0.5833436,0.43863824,0.3283761,0.4486746,0.0,0.0,0
0.16319516,0.41065106,0.5833436,0.41566086,0.33138967,0.4486746,0.0,0.0,0
0.16496646,0.40778357,0.58334357,0.3926835,0.33440322,0.4486746,0.0,0.0,2
0.16684225,0.4052083,0.5901392,0.4099666,0.3379365,0.45389766,0.0,0.0,0
0.16871804,0.40224445,0.5901392,0.38698906,0.34146976,0.45389763,0.0,0.0,2
0.1704841,0.39931175,0.58313334,0.3888147,0.344173,0.44555622,0.0,0.0,2
0.17227614,0.39678037,0.58488345,0.4125346,0.34687945,0.44558826,0.0,0.0,0
0.17406821,0.39386037,0.58488345,0.3895573,0.3495859,0.44558823,0.0,0.0,2
0.17587695,0.39117384,0.58601296,0.4033562,0.35228574,0.44552213,0.0,0.0,2
0.17759009,0.38879246,0.5799234,0.421386,0.35422236,0.43785205,0.0,0.0,0
0.17930314,0.38602248,0.5799234,0.3984089,0.35615897,0.43785208,0.0,0.0,2
0.18096605,0.3838374,0.5767703,0.43297637,0.35760483,0.43292022,0.0,0.0,0
